//Card Title,Card ID,Card Value,Card Type,Card Badge,Sell Order Low,Last 10 Price,owned,packs
MLB 2026 Live RP Jonathan Bowlan PHI,82044,59,1,,0,0,0,1
Historical All-Star SS Larry Bowa PHI 1978,83914,57,5,,0,0,0,1
Veteran Presence 1B Jim Bottomley SLA 1936,83493,60,10,,0,0,0,1
Unsung Heroes 2B Ken Boswell NYM 1969,82874,57,8,,0,0,0,1
Snapshot SP Dave Boswell MIN 1966,83167,67,7,,0,0,0,1
Snapshot SP Chris Bosio SEA 1993,83166,68,7,,0,0,0,1
MLB 2026 Live RP Ryan Borucki CWS,82479,58,1,,0,0,0,1
Snapshot SS Mike Bordick BAL 1998,83477,61,7,,0,0,0,1
Snapshot RP Pedro Borbon ATL 1996,83305,92,7,,0,0,0,1
MLB 2026 Live RP Cam Booser TB,82519,51,1,,0,0,0,1
Snapshot 3B Aaron Boone CIN 1999,83478,59,7,,0,0,0,1
Snapshot 1B Zeke Bonura CWS 1937,83624,95,7,,0,0,0,1
Opening Day Heroes - Super Utility 3B Emilio Bonifacio FLO 2009,84668,47,8,,0,0,0,1
World Baseball Classic SP Jung-keun Bong KOR 2009,84619,46,4,,0,0,0,1
Snapshot SP Tommy Bond BSN 1884,83267,77,7,,0,0,0,1
Snapshot 1B Don Bollweg NYY 1953,83489,50,7,,0,0,0,1
Historical All-Star 2B Frank Bolling ML1 1961,83939,65,5,,0,0,0,1
Rookie Sensation SS Joe Boley PHA 1927,84337,61,3,,0,0,0,1
MLB 2026 Live 3B Alec Bohm PHI,82053,74,1,,0,0,0,1
MLB 2026 Live SS Xander Bogaerts SD,81751,74,1,,0,0,0,1
Live Collection Reward - Historical All-Star SS Xander Bogaerts BOS 2019,83961,95,5,ME,0,0,0,0
Unsung Heroes SP Joe Boehling WS1 1916,82780,42,8,,0,0,0,1
Veteran Presence SP Bert Blyleven MIN 1987,83013,54,10,,0,0,0,1
Unsung Heroes 3B Ossie Bluege WS1 1928,84170,89,8,,0,0,0,1
Snapshot 1B Lu Blue DET 1927,83465,54,7,,0,0,0,1
Unsung Heroes C Bruno Block CWS 1912,82830,41,8,,0,0,0,1
Unsung Heroes RP Jerry Blevins ATH 2012,84584,81,8,ME,0,0,0,0
MLB 2026 Live CF JJ Bleday CIN,81955,71,1,,0,0,0,1
Historical All-Star SS Jeff Blauser ATL 1993,84185,88,5,,0,0,0,1
Snapshot 2B Don Blasingame STL 1959,83593,71,7,,0,0,0,1
Snapshot SP Ted Blankenship CWS 1925,83280,83,7,,0,0,0,1
Live Collection Reward - Super Utility 2B Lance Blankenship ATH 1992,83827,83,7,ME,0,0,0,0
Rookie Sensation C Henry Blanco COL 1999,84344,54,3,,0,0,0,1
MLB 2026 Live LF Dairon Blanco KC,82372,53,1,,0,0,0,1
MLB 2026 Live SP Bradley Blalock MIA,82103,50,1,,0,0,0,1
Rookie Sensation 3B Buddy Blair PHA 1942,84326,60,3,,0,0,0,1
Historical All-Star RF Charlie Blackmon COL 2019,83946,72,5,,0,0,0,1
MLB 2026 Live SP Paul Blackburn NYY,82577,53,1,,0,0,0,1
MLB 2026 Live RP Spencer Bivens SF,81704,56,1,,0,0,0,1
Negro League Star LF John Bissant CAG 1944,84398,48,2,,0,0,0,1
Veteran Presence 2B Max Bishop PHA 1933,83810,83,10,,0,0,0,1
Snapshot RP Tim Birtsas CIN 1989,83052,54,7,,0,0,0,1
All-Time Legend CF Joe Birmingham CLE Peak,84109,54,4,,0,0,0,1
MLB 2026 Live SP Hayden Birdsong SF,81710,66,1,,0,0,0,1
MLB 2026 Live RP Jake Bird NYY,82579,69,1,,0,0,0,1
Negro League Star 3B Jimmy Binder DeSt 1933,84410,52,2,,0,0,0,1
MLB 2026 Live RF Cavan Biggio HOU,82164,65,1,,0,0,0,1
Baseball Reference 1 SP Shane Bieber CLE 2021,83867,94,5,,0,0,0,1
MLB 2026 Live SP Shane Bieber TOR,82516,85,1,,0,0,0,1
MLB 2026 Live SP Osvaldo Bido NYY,82562,63,1,,0,0,0,1
MLB 2026 Live SS Bo Bichette NYM,82083,78,1,,0,0,0,1
Historical All-Star SS Bo Bichette TOR 2021,83926,83,5,,0,0,0,1
MLB 2026 Live SP Tanner Bibee CLE,82455,82,1,,0,0,0,1
Negro League Star 2B Rainey Bibbs CiTi 1937,84406,53,2,,0,0,0,1
Rookie Sensation C Monte Beville NYY 1903,84298,40,3,,0,0,0,1
MLB 2026 Live SS Mookie Betts LAD,81784,94,1,,0,0,0,1
Veteran Presence SP Huck Betts BSN Peak,84024,62,10,,0,0,0,1
Snapshot RP Rafael Betancourt CLE 2005,83288,83,7,,0,0,0,1
Live Collection Reward - Historical All-Star RP Dellin Betances NYY 2014,83904,100,5,ME,0,0,0,0
Snapshot LF Bob Bescher STL 1915,83654,69,7,,0,0,0,1
MLB 2026 Live SP Jose Berrios TOR,82515,58,1,,0,0,0,1
Hardware Heroes C Yogi Berra NYY 1951,82729,100,9,,0,0,0,1
MLB 2026 Live RP Brennan Bernardino COL,81821,56,1,,0,0,0,1
Rookie Sensation RP Dwight Bernard NYM 1978,84216,40,3,,0,0,0,1
MLB 2026 Live 1B Warming Bernabel WSH,82008,43,1,,0,0,0,1
MLB 2026 Live SP Ryan Bergert KC,82366,60,1,,0,0,0,1
Snapshot RP Juan Berenguer MIN 1987,83146,64,7,,0,0,0,1
Snapshot C Lou Berberet WS1 1956,83582,65,7,,0,0,0,1
Snapshot SS Johnny Berardino SLA 1941,83487,60,7,,0,0,0,1
Snapshot SP Larry Benton CIN 1932,83113,64,7,,0,0,0,1
Snapshot SP Al Benton DET 1938,82967,46,7,,0,0,0,1
Unsung Heroes SP Jack Bentley NY1 1924,82804,58,8,,0,0,0,1
MLB 2026 Live RF Will Benson CIN,81960,75,1,,0,0,0,1
Negro League Star CF Sam Bennett SLG 1915,84509,81,2,,0,0,0,1
Veteran Presence LF Juan Beniquez BAL 1986,83666,70,10,,0,0,0,1
MLB 2026 Live LF Andrew Benintendi CWS,82477,63,1,,0,0,0,1
Snapshot LF Andrew Benintendi BOS 2019,83501,59,7,,0,0,0,1
Snapshot SP Ray Benge PHI 1931,83287,85,7,,0,0,0,1
PTCS 1 - Future Legend RF Carson Benge NYM 2026,84673,82,6,PTCS,0,0,0,0
MLB 2026 Live RF Carson Benge NYM,85009,82,1,,0,0,0,1
Snapshot SP Andy Benes STL 2002,82953,45,7,,0,0,0,1
MLB 2026 Live RP Anthony Bender MIA,82123,66,1,,0,0,0,1
Hardware Heroes C Johnny Bench CIN 1972,82755,100,9,,0,0,0,1
Rookie Sensation C Harry Bemis CLE 1902,84374,70,3,,0,0,0,1
Snapshot 3B Adrian Beltre SEA 2006,82925,78,7,,0,0,0,1
Snapshot RP Rigo Beltran NYM 1999,82986,49,7,,0,0,0,1
MLB 2026 Live RP Valente Bellozo COL,81826,53,1,,0,0,0,1
MLB 2026 Live SP Brayan Bello BOS,82619,70,1,,0,0,0,1
PTWC 3rd Place RF Cody Bellinger LAD 2019,84582,99,9,,0,0,0,0
MLB 2026 Live LF Cody Bellinger NYY,82567,80,1,,0,0,0,1
Negro League Star SP William Bell NeEa 1937,84466,78,2,,0,0,0,1
MLB 2026 Live 1B Josh Bell MIN,82342,77,1,,0,0,0,1
Historical All-Star SS Jay Bell PIT 1993,83967,82,5,,0,0,0,1
Historical All-Star CF Gus Bell CIN 1957,83916,56,5,,0,0,0,1
Snapshot RF Derek Bell HOU 1997,83505,58,7,,0,0,0,1
Negro League Star CF Cool Papa Bell PiCr 1937,84550,91,2,,0,0,0,1
Rookie Sensation SP Bo Belinsky LAA 1962,84262,66,3,,0,0,0,1
Snapshot SS Mark Belanger BAL 1974,83548,64,7,,0,0,0,1
MLB 2026 Live RP Clayton Beeter WSH,82036,70,1,,0,0,0,1
All-Time Legend SP Fred Beebe STL Peak,84025,62,4,,0,0,0,1
MLB 2026 Live CL David Bednar NYY,82583,86,1,,0,0,0,1
Negro League Star SS John Beckwith HoGr 1929,84571,98,2,,0,0,0,1
Snapshot 1B Jake Beckley CIN 1897,83790,85,7,,0,0,0,1
Snapshot LF Beals Becker PHI 1914,83812,93,7,,0,0,0,1
MLB 2026 Live RP Tristan Beck SF,81725,67,1,,0,0,0,1
Snapshot CL Rod Beck CHC 1998,83110,59,7,,0,0,0,1
MLB 2026 Live LF Jordan Beck COL,81814,77,1,,0,0,0,1
FLF 4 - Future Legend RF Dylan Beavers BAL 2026,84639,87,6,,0,0,0,1
MLB 2026 Live LF Dylan Beavers BAL,82638,63,1,,0,0,0,1
Snapshot CF Ginger Beaumont BSN 1909,83368,49,7,,0,0,0,1
Snapshot SP Gene Bearden CLE 1949,82933,40,7,,0,0,0,1
Unsung Heroes SP Walter Beall NYY 1926,82791,49,8,,0,0,0,1
PTCS 1 - Future Legend 2B Travis Bazzana CLE 2026,84750,87,6,PTCS,0,0,0,0
MLB 2026 Live RP Eduard Bazardo SEA,82246,79,1,,0,0,0,1
MLB 2026 Live SP Shane Baz BAL,82650,74,1,,0,0,0,1
Unsung Heroes SP Bill Bayne SLA 1921,82810,60,8,,0,0,0,1
Snapshot CF Frank Baumholtz CHC 1953,83485,60,7,,0,0,0,1
MLB 2026 Live 1B Jake Bauers MIL,81932,68,1,,0,0,0,1
MLB 2026 Live 3B Brett Baty NYM,82075,75,1,,0,0,0,1
Rookie Sensation C John Bateman HOU 1963,84299,44,3,,0,0,0,1
MLB 2026 Live RP Brady Basso ATH,82278,64,1,,0,0,0,1
MLB 2026 Live SP Chris Bassitt BAL,82656,72,1,,0,0,0,1
Snapshot SP Chris Bassitt ATH 2019,83080,64,7,,0,0,0,1
Negro League Star C Pepper Bassett PiCr 1938,84414,57,2,,0,0,0,1
FLF 1 - Future Legend C Samuel Basallo BAL 2026,84634,100,6,,0,0,0,1
MLB 2026 Live C Samuel Basallo BAL,82640,64,1,,0,0,0,1
Snapshot SS Dick Bartell CHC 1939,83444,55,7,,0,0,0,1
MLB 2026 Live C Joey Bart PIT,81903,66,1,,0,0,0,1
Snapshot 2B Jack Barry BOS 1915,83412,49,7,,0,0,0,1
Unsung Heroes C Michael Barrett MON 2002,84146,76,8,,0,0,0,1
Veteran Presence SP Dick Barrett PHI 1943,82809,62,10,,0,0,0,1
Snapshot SP Bob Barr WS8 1886,82968,41,7,,0,0,0,1
MLB 2026 Live SP Mason Barnett ATH,82275,60,1,,0,0,0,1
Hardware Heroes SP Jesse Barnes NY1 1919,82689,88,9,,0,0,0,1
MLB 2026 Live RP Scott Barlow ATH,82279,63,1,,0,0,0,1
MLB 2026 Live 3B Addison Barger TOR,82496,76,1,,0,0,0,1
All-Time Legend SP Steve Barber BAL Peak,84040,69,4,,0,0,0,1
Unsung Heroes 3B Walter Barbare PIT 1919,82850,49,8,,0,0,0,1
Snapshot SP Floyd Bannister CWS 1987,83053,57,7,,0,0,0,1
MLB 2026 Live RP Tanner Banks PHI,82060,69,1,,0,0,0,1
Celebrating 42 - Negro League Star SP Dan Bankhead MRS 1946,84884,74,2,,0,0,0,1
Snapshot SS Dave Bancroft PHI 1919,83383,49,7,,0,0,0,1
MLB 2026 Live C Moises Ballesteros CHC,85013,62,1,,0,0,0,1
Snapshot RP Grant Balfour TB 2008,83314,100,7,,0,0,0,1
Clubhouse - World Baseball Classic LF Wladimir Balentien NED 2017,82770,100,8,CS,0,0,0,0
Snapshot SP Lady Baldwin DTN 1887,82980,48,7,,0,0,0,1
MLB 2026 Live C Drake Baldwin ATL,82145,73,1,,0,0,0,1
MLB 2026 Live LF Brooks Baldwin CWS,82474,54,1,,0,0,0,1
Snapshot 1B Steve Balboni KC 1985,83379,43,7,,0,0,0,1
MLB 2026 Live 1B Luken Baker AZ,81841,58,1,,0,0,0,1
Live Collection Reward - Hardware Heroes 3B Home Run Baker PHA 1911,82735,99,9,ME,0,0,0,0
Snapshot LF Dusty Baker LAD 1978,83509,56,7,,0,0,0,1
MLB 2026 Live RP Bryan Baker TB,82543,72,1,,0,0,0,1
MLB 2026 Live C Patrick Bailey SF,81719,82,1,,0,0,0,1
Hall of Fame 1B Jeff Bagwell HOU 2000,82731,99,9,,0,0,0,1
All-Time Legend SP Jim Bagby CLE Peak,84026,60,4,,0,0,0,1
MLB 2026 Live SS Javier Baez DET,82410,54,1,,0,0,0,1
Clubhouse - World Baseball Classic 2B Javier Baez PR 2023,82926,78,7,CS,0,0,0,0
MLB 2026 Live CF Harrison Bader SF,81718,76,1,,0,0,0,1
MLB 2026 Live LF Akil Baddoo MIL,81924,69,1,,0,0,0,1
MLB 2026 Live RP Kyle Backhus PHI,82043,59,1,,0,0,0,1
MLB 2026 Live RP Sam Bachman LAA,82294,52,1,,0,0,0,1
MLB 2026 Live RP Lake Bachar MIA,82101,52,1,,0,0,0,1
Unsung Heroes SP Johnny Babich PHA 1940,82806,60,8,,0,0,0,1
Unsung Heroes SS Charlie Babb BRO 1904,82882,61,8,,0,0,0,1
All-Time Legend CL John Axford MIL Peak,84038,70,4,,0,0,0,1
Snapshot 3B Jimmy Austin SLA 1911,83457,58,7,,0,0,0,1
Snapshot 3B Garrett Atkins COL 2008,83502,94,7,,0,0,0,1
MLB 2026 Live RP Graham Ashcraft CIN,81977,81,1,,0,0,0,1
MLB 2026 Live SP Braxton Ashcraft PIT,81917,84,1,,0,0,0,1
MLB 2026 Live RP Aaron Ashby MIL,81940,71,1,,0,0,0,1
Historical All-Star CF Richie Ashburn NYM 1962,83989,87,5,,0,0,0,1
Snapshot SP Gerry Arrigo CIN 1968,83004,52,7,,0,0,0,1
Clubhouse - World Baseball Classic 1B Luis Arraez VEN 2026,84611,88,7,CS,0,0,0,0
MLB 2026 Live 1B Luis Arraez SF,81717,68,1,,0,0,0,1
Live Collection Reward - Snapshot LF Randy Arozarena TB 2023,82922,91,7,ME,0,0,0,0
MLB 2026 Live LF Randy Arozarena SEA,82239,72,1,,0,0,0,1
Snapshot RP Shawn Armstrong TB 2023,83303,88,7,,0,0,0,1
MLB 2026 Live RP Shawn Armstrong CLE,82449,75,1,,0,0,0,1
Snapshot RP Mike Armstrong KC 1982,83119,60,7,,0,0,0,1
MLB 2026 Live SS Gabriel Arias CLE,82436,62,1,,0,0,0,1
MLB 2026 Live 3B Nolan Arenado AZ,81847,61,1,,0,0,0,1
Snapshot C Jimmy Archer CHC 1913,83526,59,7,,0,0,0,1
Snapshot SP Chris Archer TB 2016,83060,54,7,,0,0,0,1
Negro League Star SP Ramon Arano MCDR 1964,84408,55,2,,0,0,0,1
MLB 2026 Live 1B Jonathan Aranda TB,82529,87,1,,0,0,0,1
Veteran Presence SS Luke Appling CWS 1947,84583,83,10,,0,0,0,1
Hardware Heroes SS Luis Aparicio CWS 1957,82702,52,9,,0,0,0,1
Rookie Sensation SP Tejay Antone CIN 2020,84231,50,3,,0,0,0,1
MLB 2026 Live RF Roman Anthony BOS,82602,88,1,,0,0,0,1
MLB 2026 Live 3B Miguel Andujar SD,81744,66,1,,0,0,0,1
Snapshot SP Joaquin Andujar ATH 1986,82955,47,7,,0,0,0,1
Hardware Heroes CF Ed Andrews PHI 1886,82705,63,9,,0,0,0,1
All-Time Legend SP Tyler Anderson COL Peak,84031,66,4,,0,0,0,1
All-Time Legend 2B Sparky Anderson PHI Peak,84098,41,4,,0,0,0,1
All-Time Legend 2B Marlon Anderson PHI Peak,84107,54,4,,0,0,0,1
MLB 2026 Live RP Grant Anderson MIL,81920,58,1,,0,0,0,1
Snapshot CF Garret Anderson ANA 1999,83476,59,7,,0,0,0,1
MLB 2026 Live SP Drew Anderson DET,82420,79,1,,0,0,0,1
Veteran Presence RP Larry Andersen PHI 1993,83205,72,10,,0,0,0,1
Snapshot SP Red Ames NY1 1909,83128,64,7,,0,0,0,1
MLB 2026 Live C Miguel Amaya CHC,81986,58,1,,0,0,0,1
MLB 2026 Live 2B Adael Amador COL,81801,59,1,,0,0,0,1
MLB 2026 Live RP Adbert Alzolay NYM,82090,75,1,,0,0,0,1
Opening Day Heroes - Snapshot LF Brant Alyea MIN 1970,84662,89,7,,0,0,0,1
MLB 2026 Live 3B Nacho Alvarez Jr. ATL,82133,51,1,,0,0,0,1
MLB 2026 Live LF Yordan Alvarez HOU,82178,100,1,,0,0,0,1
Historical All-Star SP Wilson Alvarez CWS 1994,83868,59,5,,0,0,0,1
MLB 2026 Live C Francisco Alvarez NYM,82080,74,1,,0,0,0,1
MLB 2026 Live RP Jose Alvarado PHI,82062,80,1,,0,0,0,1
MLB 2026 Live RP Elvis Alvarado ATH,82261,57,1,,0,0,0,1
MLB 2026 Live 2B Jose Altuve HOU,82179,80,1,,0,0,0,1
Unsung Heroes RF Dave Altizer CWS 1909,82906,67,8,,0,0,0,1
MLB 2026 Live 1B Pete Alonso BAL,82644,94,1,,0,0,0,1
Negro League Star 1B Toussaint Allen WiPo 1925,84396,45,2,,0,0,0,1
MLB 2026 Live SS Nick Allen HOU,82169,60,1,,0,0,0,1
Clubhouse - Negro League Star 2B Newt Allen KCM 1937,84868,85,2,CS,0,0,0,0
Rookie Sensation RP Neil Allen NYM 1979,84248,60,3,,0,0,0,1
MLB 2026 Live SP Logan Allen CLE,82431,59,1,,0,0,0,1
Rookie Sensation SP Johnny Allen NYY 1932,84286,78,3,,0,0,0,1
Snapshot CF Ethan Allen CIN 1928,83352,50,7,,0,0,0,1
MLB 2026 Live RP Kolby Allard CLE,82446,57,1,,0,0,0,1
Snapshot 2B Luis Alicea TEX 2000,83459,59,7,,0,0,0,1
Rookie Sensation C Eliezer J. Alfonzo SF 2006,84314,48,3,,0,0,0,1
Snapshot CL Antonio Alfonseca FLO 1999,83071,59,7,,0,0,0,1
MLB 2026 Live RP Tyler Alexander TEX,82216,59,1,,0,0,0,1
Negro League Star LF Koke Alexander CoBu 1921,84412,53,2,,0,0,0,1
MLB 2026 Live SP Jason Alexander HOU,82163,52,1,,0,0,0,1
Snapshot 1B Dale Alexander DET 1931,83676,69,7,,0,0,0,1
MLB 2026 Live 3B Blaze Alexander BAL,82627,59,1,,0,0,0,1
MLB 2026 Live SP Sandy Alcantara MIA,82129,79,1,,0,0,0,1
FLF 3 - Future Legend CF Kevin Alcantara CHC 2026,84755,76,6,,0,0,0,1
MLB 2026 Live 2B Ozzie Albies ATL,82140,61,1,,0,0,0,1
Historical All-Star 2B Ozzie Albies ATL 2021,83922,58,5,,0,0,0,1
MLB 2026 Live RP Keegan Akin BAL,82649,68,1,,0,0,0,1
Snapshot CL Jack Aker NYY 1970,83227,73,7,,0,0,0,1
Rookie Sensation SP Raleigh Aitchison BRO 1914,84243,63,3,,0,0,0,1
Snapshot CL Rick Aguilera MIN 1990,83245,76,7,,0,0,0,1
MLB 2026 Live RP Zach Agnos COL,81805,47,1,,0,0,0,1
Snapshot CF Tommie Agee NYM 1970,83752,82,7,,0,0,0,1
MLB 2026 Live CF Jo Adell LAA,82306,67,1,,0,0,0,1
3-Home Run Robbery Game RF Jo Adell LAA 2026,84798,92,7,,0,0,0,1
Unsung Heroes 1B Joe Adcock ML1 1956,84203,95,8,,0,0,0,1
All-Time Legend 2B Sparky Adams CHC Peak,84156,75,4,,0,0,0,1
MLB 2026 Live C Riley Adams WSH,82011,59,1,,0,0,0,1
Rookie Sensation CF Buster Adams PHI 1943,84330,57,3,,0,0,0,1
All-Time Legend 3B Bobby Adams CIN Peak,84112,56,4,,0,0,0,1
Veteran Presence SP Babe Adams PIT 1922,83308,98,10,,0,0,0,1
Live Collection Reward - Snapshot SS Willy Adames MIL 2022,83584,59,7,ME,0,0,0,0
MLB 2026 Live SS Willy Adames SF,81720,80,1,,0,0,0,1
MLB 2026 Live RP Jason Adam SD,81759,78,1,,0,0,0,1
MLB 2026 Live RF Ronald Acuna Jr. ATL,82148,100,1,,0,0,0,1
MLB 2026 Live 2B Luisangel Acuna CWS,82459,49,1,,0,0,0,1
MLB 2026 Live 3B Max Acosta MIA,82111,50,1,,0,0,0,1
MLB 2026 Live RF Wilyer Abreu BOS,82607,82,1,,0,0,0,1
Rookie Sensation 1B Jose Abreu CWS 2014,84211,93,3,,0,0,0,1
MLB 2026 Live RP Bryan Abreu HOU,82186,88,1,,0,0,0,1
MLB 2026 Live SS CJ Abrams WSH,82023,62,1,,0,0,0,1
MLB 2026 Live RP Mick Abel MIN,84919,70,1,,0,0,0,1
MLB 2026 Live SP Andrew Abbott CIN,81973,81,1,,0,0,0,1
Rookie Sensation SP Bert Abbey WAS 1892,84234,50,3,,0,0,0,1
Snapshot RP Fernando Abad ATH 2014,83268,79,7,,0,0,0,1
Limited Edition/80 CL David Aardsma SEA 2009,84578,80,8,,0,0,0,0
